Play,Act,Scene,Character,Line Count,Text
The Tragedy of Antony and Cleopatra,3,13,MARK ANTONY,44,"Do so, we'll speak to them; and to-night I'll force The wine peep through their scars. Come on, my queen; There's sap in't yet. The next time I do fight, I'll make death love me; for I will contend Even with his pestilent scythe."
The Tragedy of Antony and Cleopatra,3,13,DOMITIUS ENOBARBUS,58,"Now he'll outstare the lightning. To be furious, Is to be frighted out of fear; and in that mood The dove will peck the estridge; and I see still, A diminution in our captain's brain Restores his heart: when valour preys on reason, It eats the sword it fights with. I will seek Some way to leave him."
The Tragedy of Antony and Cleopatra,4,1,OCTAVIUS CAESAR,48,"He calls me boy; and chides, as he had power To beat me out of Egypt; my messenger He hath whipp'd with rods; dares me to personal combat, Caesar to Antony: let the old ruffian know I have many other ways to die; meantime Laugh at his challenge."
The Tragedy of Antony and Cleopatra,4,1,MECAENAS,33,"Caesar must think, When one so great begins to rage, he's hunted Even to falling. Give him no breath, but now Make boot of his distraction: never anger Made good guard for itself."
The Tragedy of Antony and Cleopatra,4,1,OCTAVIUS CAESAR,54,"Let our best heads Know, that to-morrow the last of many battles We mean to fight: within our files there are, Of those that served Mark Antony but late, Enough to fetch him in. See it done: And feast the army; we have store to do't, And they have earn'd the waste. Poor Antony!"
The Tragedy of Antony and Cleopatra,4,2,MARK ANTONY,7,"He will not fight with me, Domitius."
The Tragedy of Antony and Cleopatra,4,2,DOMITIUS ENOBARBUS,1,No.
The Tragedy of Antony and Cleopatra,4,2,MARK ANTONY,4,Why should he not?
The Tragedy of Antony and Cleopatra,4,2,DOMITIUS ENOBARBUS,14,"He thinks, being twenty times of better fortune, He is twenty men to one."
The Tragedy of Antony and Cleopatra,4,2,MARK ANTONY,29,"To-morrow, soldier, By sea and land I'll fight: or I will live, Or bathe my dying honour in the blood Shall make it live again. Woo't thou fight well?"
The Tragedy of Antony and Cleopatra,4,2,DOMITIUS ENOBARBUS,6,"I'll strike, and cry 'Take all.'"
The Tragedy of Antony and Cleopatra,4,2,MARK ANTONY,40,"Well said; come on. Call forth my household servants: let's to-night Be bounteous at our meal. Give me thy hand, Thou hast been rightly honest;--so hast thou;-- Thou,--and thou,--and thou:--you have served me well, And kings have been your fellows."
The Tragedy of Antony and Cleopatra,4,2,DOMITIUS ENOBARBUS,8,tricks which sorrow shoots Out of the mind.
The Tragedy of Antony and Cleopatra,4,2,MARK ANTONY,36,"And thou art honest too. I wish I could be made so many men, And all of you clapp'd up together in An Antony, that I might do you service So good as you have done."
The Tragedy of Antony and Cleopatra,4,2,ALL,3,The gods forbid!
The Tragedy of Antony and Cleopatra,4,2,MARK ANTONY,30,"Well, my good fellows, wait on me to-night: Scant not my cups; and make as much of me As when mine empire was your fellow too, And suffer'd my command."
The Tragedy of Antony and Cleopatra,4,2,MARK ANTONY,75,"Tend me to-night; May be it is the period of your duty: Haply you shall not see me more; or if, A mangled shadow: perchance to-morrow You'll serve another master. I look on you As one that takes his leave. Mine honest friends, I turn you not away; but, like a master Married to your good service, stay till death: Tend me to-night two hours, I ask no more, And the gods yield you for't!"
The Tragedy of Antony and Cleopatra,4,2,DOMITIUS ENOBARBUS,25,"What mean you, sir, To give them this discomfort? Look, they weep; And I, an ass, am onion-eyed: for shame, Transform us not to women."
The Tragedy of Antony and Cleopatra,4,2,MARK ANTONY,76,"Ho, ho, ho! Now the witch take me, if I meant it thus! Grace grow where those drops fall! My hearty friends, You take me in too dolorous a sense; For I spake to you for your comfort; did desire you To burn this night with torches: know, my hearts, I hope well of to-morrow; and will lead you Where rather I'll expect victorious life Than death and honour. Let's to supper, come, And drown consideration."
The Tragedy of Antony and Cleopatra,4,3,FIRST SOLDIER,7,"Brother, good night: to-morrow is the day."
The Tragedy of Antony and Cleopatra,4,3,SECOND SOLDIER,16,It will determine one way: fare you well. Heard you of nothing strange about the streets?
The Tragedy of Antony and Cleopatra,4,3,FIRST SOLDIER,3,Nothing. What news?
The Tragedy of Antony and Cleopatra,4,3,SECOND SOLDIER,9,Belike 'tis but a rumour. Good night to you.
The Tragedy of Antony and Cleopatra,4,3,FIRST SOLDIER,4,"Well, sir, good night."
The Tragedy of Antony and Cleopatra,4,3,SECOND SOLDIER,4,"Soldiers, have careful watch."
The Tragedy of Antony and Cleopatra,4,3,THIRD SOLDIER,6,"And you. Good night, good night."
The Tragedy of Antony and Cleopatra,4,3,FOURTH SOLDIER,18,"Here we: and if to-morrow Our navy thrive, I have an absolute hope Our landmen will stand up."
The Tragedy of Antony and Cleopatra,4,3,THIRD SOLDIER,8,"'Tis a brave army, And full of purpose."
The Tragedy of Antony and Cleopatra,4,3,FOURTH SOLDIER,3,Peace! what noise?
The Tragedy of Antony and Cleopatra,4,3,FIRST SOLDIER,2,"List, list!"
The Tragedy of Antony and Cleopatra,4,3,SECOND SOLDIER,1,Hark!
The Tragedy of Antony and Cleopatra,4,3,FIRST SOLDIER,4,Music i' the air.
The Tragedy of Antony and Cleopatra,4,3,THIRD SOLDIER,3,Under the earth.
The Tragedy of Antony and Cleopatra,4,3,FOURTH SOLDIER,6,"It signs well, does it not?"
The Tragedy of Antony and Cleopatra,4,3,THIRD SOLDIER,1,No.
The Tragedy of Antony and Cleopatra,4,3,FIRST SOLDIER,7,"Peace, I say! What should this mean?"
The Tragedy of Antony and Cleopatra,4,3,SECOND SOLDIER,10,"'Tis the god Hercules, whom Antony loved, Now leaves him."
The Tragedy of Antony and Cleopatra,4,3,FIRST SOLDIER,11,Walk; let's see if other watchmen Do hear what we do?
The Tragedy of Antony and Cleopatra,4,3,SECOND SOLDIER,3,"How now, masters!"
The Tragedy of Antony and Cleopatra,4,3,ALL,6,How now! do you hear this?
The Tragedy of Antony and Cleopatra,4,3,FIRST SOLDIER,4,Ay; is't not strange?
The Tragedy of Antony and Cleopatra,4,3,THIRD SOLDIER,7,"Do you hear, masters? do you hear?"
The Tragedy of Antony and Cleopatra,4,3,FIRST SOLDIER,16,Follow the noise so far as we have quarter; Let's see how it will give off.
The Tragedy of Antony and Cleopatra,4,3,ALL,3,Content. 'Tis strange.
The Tragedy of Antony and Cleopatra,4,4,MARK ANTONY,4,"Eros! mine armour, Eros!"
The Tragedy of Antony and Cleopatra,4,4,CLEOPATRA,3,Sleep a little.
The Tragedy of Antony and Cleopatra,4,4,MARK ANTONY,28,"No, my chuck. Eros, come; mine armour, Eros! Come good fellow, put mine iron on: If fortune be not ours to-day, it is Because we brave her: come."
The Tragedy of Antony and Cleopatra,4,4,CLEOPATRA,7,"Nay, I'll help too. What's this for?"
The Tragedy of Antony and Cleopatra,4,4,MARK ANTONY,16,"Ah, let be, let be! thou art The armourer of my heart: false, false; this, this."
The Tragedy of Antony and Cleopatra,4,4,CLEOPATRA,8,"Sooth, la, I'll help: thus it must be."
The Tragedy of Antony and Cleopatra,4,4,MARK ANTONY,16,"Well, well; We shall thrive now. Seest thou, my good fellow? Go put on thy defences."
The Tragedy of Antony and Cleopatra,4,4,EROS,2,"Briefly, sir."
The Tragedy of Antony and Cleopatra,4,4,CLEOPATRA,5,Is not this buckled well?
The Tragedy of Antony and Cleopatra,4,4,MARK ANTONY,81,"Rarely, rarely: He that unbuckles this, till we do please To daff't for our repose, shall hear a storm. Thou fumblest, Eros; and my queen's a squire More tight at this than thou: dispatch. O love, That thou couldst see my wars to-day, and knew'st The royal occupation! thou shouldst see A workman in't. Good morrow to thee; welcome: Thou look'st like him that knows a warlike charge: To business that we love we rise betime, And go to't with delight."
The Tragedy of Antony and Cleopatra,4,4,SOLDIER,17,"A thousand, sir, Early though't be, have on their riveted trim, And at the port expect you."
The Tragedy of Antony and Cleopatra,4,4,CAPTAIN,7,"The morn is fair. Good morrow, general."
The Tragedy of Antony and Cleopatra,4,4,ALL,3,"Good morrow, general."
The Tragedy of Antony and Cleopatra,4,4,MARK ANTONY,77,"'Tis well blown, lads: This morning, like the spirit of a youth That means to be of note, begins betimes. So, so; come, give me that: this way; well said. Fare thee well, dame, whate'er becomes of me: This is a soldier's kiss: rebukeable And worthy shameful cheque it were, to stand On more mechanic compliment; I'll leave thee Now, like a man of steel. You that will fight, Follow me close; I'll bring you to't. Adieu."
The Tragedy of Antony and Cleopatra,4,4,CHARMIAN,6,"Please you, retire to your chamber."
The Tragedy of Antony and Cleopatra,4,4,CLEOPATRA,22,"Lead me. He goes forth gallantly. That he and Caesar might Determine this great war in single fight! Then Antony,--but now--Well, on."
The Tragedy of Antony and Cleopatra,4,5,SOLDIER,9,The gods make this a happy day to Antony!
The Tragedy of Antony and Cleopatra,4,5,MARK ANTONY,15,Would thou and those thy scars had once prevail'd To make me fight at land!
The Tragedy of Antony and Cleopatra,4,5,SOLDIER,24,"Hadst thou done so, The kings that have revolted, and the soldier That has this morning left thee, would have still Follow'd thy heels."
The Tragedy of Antony and Cleopatra,4,5,MARK ANTONY,4,Who's gone this morning?
The Tragedy of Antony and Cleopatra,4,5,SOLDIER,23,"Who! One ever near thee: call for Enobarbus, He shall not hear thee; or from Caesar's camp Say 'I am none of thine.'"
The Tragedy of Antony and Cleopatra,4,5,MARK ANTONY,3,What say'st thou?
The Tragedy of Antony and Cleopatra,4,5,SOLDIER,5,"Sir, He is with Caesar."
The Tragedy of Antony and Cleopatra,4,5,EROS,10,"Sir, his chests and treasure He has not with him."
The Tragedy of Antony and Cleopatra,4,5,MARK ANTONY,3,Is he gone?
The Tragedy of Antony and Cleopatra,4,5,SOLDIER,2,Most certain.
The Tragedy of Antony and Cleopatra,4,5,MARK ANTONY,44,"Go, Eros, send his treasure after; do it; Detain no jot, I charge thee: write to him-- I will subscribe--gentle adieus and greetings; Say that I wish he never find more cause To change a master. O, my fortunes have Corrupted honest men! Dispatch.--Enobarbus!"
The Tragedy of Antony and Cleopatra,4,6,OCTAVIUS CAESAR,18,"Go forth, Agrippa, and begin the fight: Our will is Antony be took alive; Make it so known."
The Tragedy of Antony and Cleopatra,4,6,AGRIPPA,3,"Caesar, I shall."
The Tragedy of Antony and Cleopatra,4,6,OCTAVIUS CAESAR,20,"The time of universal peace is near: Prove this a prosperous day, the three-nook'd world Shall bear the olive freely."
The Tragedy of Antony and Cleopatra,4,6,MESSENGER,6,Antony Is come into the field.
The Tragedy of Antony and Cleopatra,4,6,OCTAVIUS CAESAR,21,"Go charge Agrippa Plant those that have revolted in the van, That Antony may seem to spend his fury Upon himself."
The Tragedy of Antony and Cleopatra,4,6,DOMITIUS ENOBARBUS,64,"Alexas did revolt; and went to Jewry on Affairs of Antony; there did persuade Great Herod to incline himself to Caesar, And leave his master Antony: for this pains Caesar hath hang'd him. Canidius and the rest That fell away have entertainment, but No honourable trust. I have done ill; Of which I do accuse myself so sorely, That I will joy no more."
The Tragedy of Antony and Cleopatra,4,6,SOLDIER,29,"Enobarbus, Antony Hath after thee sent all thy treasure, with His bounty overplus: the messenger Came on my guard; and at thy tent is now Unloading of his mules."
The Tragedy of Antony and Cleopatra,4,6,DOMITIUS ENOBARBUS,4,I give it you.
The Tragedy of Antony and Cleopatra,4,6,SOLDIER,32,"Mock not, Enobarbus. I tell you true: best you safed the bringer Out of the host; I must attend mine office, Or would have done't myself. Your emperor Continues still a Jove."
The Tragedy of Antony and Cleopatra,4,6,DOMITIUS ENOBARBUS,82,"I am alone the villain of the earth, And feel I am so most. O Antony, Thou mine of bounty, how wouldst thou have paid My better service, when my turpitude Thou dost so crown with gold! This blows my heart: If swift thought break it not, a swifter mean Shall outstrike thought: but thought will do't, I feel. I fight against thee! No: I will go seek Some ditch wherein to die; the foul'st best fits My latter part of life."
The Tragedy of Antony and Cleopatra,4,7,AGRIPPA,18,"Retire, we have engaged ourselves too far: Caesar himself has work, and our oppression Exceeds what we expected."
The Tragedy of Antony and Cleopatra,4,7,SCARUS,24,"O my brave emperor, this is fought indeed! Had we done so at first, we had droven them home With clouts about their heads."
The Tragedy of Antony and Cleopatra,4,7,MARK ANTONY,3,Thou bleed'st apace.
The Tragedy of Antony and Cleopatra,4,7,SCARUS,16,"I had a wound here that was like a T, But now 'tis made an H."
The Tragedy of Antony and Cleopatra,4,7,MARK ANTONY,3,They do retire.
The Tragedy of Antony and Cleopatra,4,7,SCARUS,13,We'll beat 'em into bench-holes: I have yet Room for six scotches more.
The Tragedy of Antony and Cleopatra,4,7,EROS,12,"They are beaten, sir, and our advantage serves For a fair victory."
The Tragedy of Antony and Cleopatra,4,7,SCARUS,20,"Let us score their backs, And snatch 'em up, as we take hares, behind: 'Tis sport to maul a runner."
The Tragedy of Antony and Cleopatra,4,7,MARK ANTONY,18,"I will reward thee Once for thy spritely comfort, and ten-fold For thy good valour. Come thee on."
The Tragedy of Antony and Cleopatra,4,7,SCARUS,3,I'll halt after.
The Tragedy of Antony and Cleopatra,4,8,MARK ANTONY,139,"We have beat him to his camp: run one before, And let the queen know of our gests. To-morrow, Before the sun shall see 's, we'll spill the blood That has to-day escaped. I thank you all; For doughty-handed are you, and have fought Not as you served the cause, but as 't had been Each man's like mine; you have shown all Hectors. Enter the city, clip your wives, your friends, Tell them your feats; whilst they with joyful tears Wash the congealment from your wounds, and kiss The honour'd gashes whole. Give me thy hand To this great fairy I'll commend thy acts, Make her thanks bless thee. O thou day o' the world, Chain mine arm'd neck; leap thou, attire and all, Through proof of harness to my heart, and there Ride on the pants triumphing!"
